Type,Condition,Primary_secondary_type,Code,MedCode,Term,Description,Source
Disease,Colorectal cancer,Primary care,B133.00,2815,Malignant neoplasm of sigmoid colon,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B134.00,3811,Malignant neoplasm of caecum,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B134.11,22163,Carcinoma of caecum,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B135.00,18632,Malignant neoplasm of appendix,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B136.00,10946,Malignant neoplasm of ascending colon,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B137.00,18619,Malignant neoplasm of splenic flexure of colon,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B138.00,93478,"Malignant neoplasm, overlapping lesion of colon",Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B139.00,101700,Hereditary nonpolyposis colon cancer,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B13..00,1220,Malignant neoplasm of colon,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B13y.00,48231,Malignant neoplasm of other specified sites of colon,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B13z.00,28163,Malignant neoplasm of colon NOS,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B13z.11,9118,Colonic cancer,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B140.00,27855,Malignant neoplasm of rectosigmoid junction,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B141.00,1800,Malignant neoplasm of rectum,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B141.11,7219,Carcinoma of rectum,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B141.12,5901,Rectal carcinoma,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B142000,46159,Malignant neoplasm of cloacogenic zone,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B142.00,24370,Malignant neoplasm of anal canal,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B142.11,9491,Anal carcinoma,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B143.00,27897,Malignant neoplasm of anus unspecified,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B14..00,35357,"Malignant neoplasm of rectum, rectosigmoid junction and anus",Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B14y.00,55659,"Malig neop other site rectum, rectosigmoid junction and anus",Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B14z.00,50974,"Malignant neoplasm rectum,rectosigmoid junction and anus NOS",Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B1z0.11,11628,Cancer of Colorectal,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,ZV10011,68018,[V]Personal history of malignant neoplasm of anus,History of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,ZV10014,57727,[V]Personal history of malignant neoplasm of large intestine,History of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,ZV10017,62785,[V]Personal history of malignant neoplasm of rectum,History of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Secondary care,C18,,Malignant neoplasm of colon,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Secondary care,C19,,Malignant neoplasm of rectosigmoid junction,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Secondary care,C20,,Malignant neoplasm of rectum,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Secondary care,C21,,Malignant neoplasm of anus and anal canal,Diagnosis of Primary Malignancy_colorectal and anus,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,771G400,6828,Colonoscopic polypectomy,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,7722.11,8825,Open operation on rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,7722.12,6891,Open polypectomy of rectum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,7726111,12298,Peranal excision of rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,7726112,4961,Peranal polypectomy of rectum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,7726212,39965,Peranal destruction of rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,7731200,7359,Excision of anal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713000,29916,Benign neoplasm of hepatic flexure of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713100,55538,Benign neoplasm of transverse colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713200,47964,Benign neoplasm of descending colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713300,27577,Benign neoplasm of sigmoid colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713400,27402,Benign neoplasm of caecum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713500,41880,Benign neoplasm of appendix,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713600,41898,Benign neoplasm of ascending colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713700,42868,Benign neoplasm of splenic flexure of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713900,69106,Benign neoplasm of ileocaecal valve,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713.00,15072,Benign neoplasm of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713.11,2922,Colon polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B713z00,25999,Benign neoplasm of colon NOS,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B714000,27925,Benign neoplasm of rectosigmoid junction,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B714100,33345,Benign neoplasm of rectum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B714111,40656,Benign papilloma rectum,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B714200,15062,Benign neoplasm of anal canal,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B714300,41672,Benign neoplasm of anus NOS,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B714.00,25862,Benign neoplasm of rectum and anal canal,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,B714z00,61560,Benign neoplasm of rectum or anal canal NOS,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,J570000,2700,Anal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,J570100,2207,Rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,J570.00,5975,Anal and rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,J570z00,57584,Anal and rectal polyp NOS,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,J578.00,11340,Colonic polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Primary care,J578.11,63594,Polyp of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Secondary care,D12,,"Benign neoplasm of colon, rectum, anus and anal canal","Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Secondary care,K62.0,,Anal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Secondary care,K62.1,,Rectal polyp,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Colorectal cancer,Secondary care,K63.5,,Polyp of colon,"Diagnosis of Benign neoplasm of colon, rectum, anus and anal canal",https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B410000,57235,Malignant neoplasm of endocervical canal,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B410100,53103,Malignant neoplasm of endocervical gland,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B410.00,48820,Malignant neoplasm of endocervix,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B410z00,50285,Malignant neoplasm of endocervix NOS,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B411.00,50297,Malignant neoplasm of exocervix,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B412.00,58094,"Malignant neoplasm, overlapping lesion of cervix uteri",Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B41..00,2747,Malignant neoplasm of cervix uteri,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B41..11,3230,Cervical carcinoma (uterus),Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B41y000,95505,Malignant neoplasm of cervical stump,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B41y100,57719,Malignant neoplasm of squamocolumnar junction of cervix,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B41y.00,32955,Malignant neoplasm of other site of cervix,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B41yz00,43435,Malignant neoplasm of other site of cervix NOS,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,B41z.00,28311,Malignant neoplasm of cervix uteri NOS,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Primary care,ZV10411,23936,[V]Personal history of malignant neoplasm of cervix uteri,History of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Cervical cancer,Secondary care,C53,,Malignant neoplasm of cervix uteri,Diagnosis of Primary Malignancy_Cervical,https://portal.caliberresearch.org/disease-or-syndrome
Screening,Cervical cancer,Primary care,4149,,Cervical cytology sample sent to laboratory,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4JRL.00,,Cervical cytology screening test,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2..00,,Cervical smear result,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K21.00,,Cervical smear:inadequate spec,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2..11,,Dyskaryosis on cervical smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2..12,,Dysplasia (dysk.)on cerv.smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K22.00,,Cervical smear: negative,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K22.11,,Smear NAD: no endocervic cells,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K23.00,,Cerv.smear: mild dyskaryosis,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K24.00,,Cerv.smear: severe dyskaryosis,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K25.00,,Cerv.smear:severe dysk.?inv.ca,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K26.00,,Cervical smear: ? gland neopl.,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K27.00,,Cervical smear:atrophic change,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K27.11,,Atrophic change on cerv.smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K28.00,,Cerv.smear: mod.dyskaryosis,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K29.00,,Cerv.smear: borderline changes,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2A.00,,Cervical smear endocervical cells present,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2B.00,,Cervical smear endocervical cells absent,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2C.00,,Smear NAD - no endocervical cells,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2D.00,,Cervical smear transformation zone cells present,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2E.00,,Cervical smear transformation zone cells absent,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2F.00,,,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2Z.00,,Cervical smear result NOS,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K2Z.11,,Nuclear abnormality on smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K3..00,,Cervical smear - inflam.change,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K31.00,,Cervical smear-no inflammation,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K32.00,,Cervical smear-severe inflamm.,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K33.00,,Cervical smear - trichomonas,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K34.00,,Cervical smear - candida,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K35.00,,Cerv.smear - viral infl.unsp.,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K35.11,,Viral changes on cerv. smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K36.00,,Cervical smear - wart virus,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K36.12,,HPV changes: cervical smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K3A.00,,Cervical smear: koilocytosis,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K3B.00,,Cervical smear - mild inflammation,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K3C.00,,Cervical smear - moderate inflammation,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K3Z.00,,Cervical smear - inflam. NOS,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K4..00,,Cervical smear - action needed,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K48.00,,Cx. smear: colposcopy needed,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K49.00,,Cx. smear:cervical biopsy need,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K4Z.00,,Cervical smear action NOS,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4K55.00,,Cervical cytology test,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4KA..00,,Vaginal vault smear result,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4KA1.00,,Vaginal vault smear negative,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,4KA4.00,,Vaginal vault smear abnormal,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685..00,,Cervical neoplasia screening,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685..11,,Cervical cytology screen,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685..12,,Cervical smear screen,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,6859,,Ca cervix - screen done,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,6859.11,,Cervical cytology examination,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685A.00,,Ca cervix screen-no result yet,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685B.00,,Ca cervix screen normal,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685C.00,,Ca cervix screen abnormal,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685D.00,,Ca cervix screen + fee claim,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685E.00,,Cervical smear status unknown,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685R.00,,Liquid based cervical cytology screening,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,685Z.00,,Ca cervix screen NOS,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,7E2A000,,Exam female genital tract under anaesth & Papanicolau smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,7E2A200,,Papanicolau smear NEC,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,7E2A211,,Cervical smear NEC,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,7E2A300,,Vaginal vault smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,981..00,,FP74 - cervical cytology claim,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,981..11,,Cervical smear - fee claim,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,9O81.00,,Cervical smear - 1st call,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,9O8A.00,,Abnormal smear - 1st recall,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,9O8R.00,,Smear normal - pt. notified,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,9O8T.00,,Cervical smear slide lost in transit,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,9O8U.00,,Cervical smear slide broken in transit,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,9O8V.00,,Place cervical smear taken,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,R150.00,,[D]Nonspecific abnormal Papanicolaou cervical smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,R150000,,[D]Dyskaryotic cervical smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,R150100,,[D] Koilocytosis - cervical smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,R150.11,,[D]Cervical smear - nonspecific abnormality,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,R150.12,,[D]Papanicolaou smear - nonspecific abnormality,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,R150z00,,[D]Nonspecific abnormal Papanicolaou cervical smear NOS,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,R151.00,,[D]Nonspecific abnormal Papanicolaou smear of other origin,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,ZV76200,,[V]Screening for malignant neoplasm of cervix,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
